hostname,keypath,type,valuename,username,path,text
ET715MSY,CurrentControlSet\Services\Parport\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Parport\ImagePath,\SystemRoot\System32\drivers\parport.sys
ET715MSY,Classes\CLSID\{2A038320-5727-4FDC-B703-1EC222C6911F}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2A038320-5727-4FDC-B703-1EC222C6911F}\InProcServer32\,C:\Windows\System32\Windows.Devices.HumanInterfaceDevice.dll
ET715MSY,Classes\CLSID\{228D9A81-C302-11cf-9AA4-00AA004A5691}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{228D9A81-C302-11cf-9AA4-00AA004A5691}\InProcServer32\,%SystemRoot%\system32\adsldp.dll
ET715MSY,Wow6432Node\Classes\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{c53e07ec-25f3-4093-aa39-fc67ea22e99d}\InProcServer32\,C:\Windows\SysWOW64\\Windows.StateRepository.dll
ET715MSY,Classes\CLSID\{27354130-7F64-5B0F-8F00-5D77AFBE261E}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{27354130-7F64-5B0F-8F00-5D77AFBE261E}\InProcServer32\,C:\Windows\System32\imapi2.dll
ET715MSY,Classes\CLSID\{a00e1768-4a9b-4d97-afc6-99d329f605f2}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{a00e1768-4a9b-4d97-afc6-99d329f605f2}\InProcServer32\,C:\Windows\System32\comsnap.dll
ET715MSY,Wow6432Node\Classes\CLSID\{BCEA735B-4DAC-4B71-9C47-1D560AFD2A9B}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{BCEA735B-4DAC-4B71-9C47-1D560AFD2A9B}\InProcServer32\,C:\Windows\SysWOW64\DfsShlEx.dll
ET715MSY,Classes\CLSID\{820B1F90-F6DF-4f3a-9658-2A2E12F7B57C}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{820B1F90-F6DF-4f3a-9658-2A2E12F7B57C}\InProcServer32\,c:\PROGRA~1\mcafee\mpf\mpfpp.dll
ET715MSY,Classes\CLSID\{8D759BEE-4828-47ad-9B19-F873D5E0F945}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8D759BEE-4828-47ad-9B19-F873D5E0F945}\InProcServer32\,%SystemRoot%\System32\oobe\msoobewirelessplugin.dll
ET715MSY,Classes\CLSID\{0A77F7E3-36D2-4D32-83A8-496A4680C706}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0A77F7E3-36D2-4D32-83A8-496A4680C706}\InProcServer32\,C:\Windows\System32\LocationFramework.dll
ET715MSY,Classes\CLSID\{69BE8BB4-D66D-47C8-865A-ED1589433782}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{69BE8BB4-D66D-47C8-865A-ED1589433782}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
ET715MSY,Classes\CLSID\{990F07C7-78DC-4BD2-B145-5F791410BDDE}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{990F07C7-78DC-4BD2-B145-5F791410BDDE}\InProcServer32\,%SystemRoot%\System32\TelephonyInteractiveUser.dll
ET715MSY,Classes\CLSID\{E23CE3EB-5608-4E83-BCEF-27B1987E51D7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E23CE3EB-5608-4E83-BCEF-27B1987E51D7}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
ET715MSY,Classes\CLSID\{E018945B-AA86-4008-9BD4-6777A1E40C11}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E018945B-AA86-4008-9BD4-6777A1E40C11}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
ET715MSY,Classes\CLSID\{48C6BE7C-3871-43cc-B46F-1449A1BB2FF3}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{48C6BE7C-3871-43cc-B46F-1449A1BB2FF3}\InProcServer32\,%SystemRoot%\System32\cscobj.dll
ET715MSY,Classes\CLSID\{F00006F2-44BC-44EF-808B-B26002A183C2}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F00006F2-44BC-44EF-808B-B26002A183C2}\InProcServer32\,C:\Windows\System32\dialserver.dll
ET715MSY,Classes\CLSID\{7e99c0a3-f935-11d2-ba96-00c04fb6d0d1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7e99c0a3-f935-11d2-ba96-00c04fb6d0d1}\InProcServer32\,%SystemRoot%\system32\activeds.dll
ET715MSY,Classes\CLSID\{9F8E6421-3D9B-11D2-952A-00C04FA34F05}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9F8E6421-3D9B-11D2-952A-00C04FA34F05}\InProcServer32\,C:\Windows\System32\Dxtmsft.dll
ET715MSY,Classes\CLSID\{73DA5D04-4347-45D3-A9DC-FAE9DDBE558D}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{73DA5D04-4347-45D3-A9DC-FAE9DDBE558D}\InProcServer32\,C:\Windows\System32\Mpeg2Data.ax
ET715MSY,CurrentControlSet\Services\wercplsupport\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\wercplsupport\Parameters\ServiceDll,%SystemRoot%\System32\wercplsupport.dll
ET715MSY,CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000002\,REG_BINARY,PackedCatalogItem,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000002\PackedCatalogItem,%SystemRoot%\system32\mswsock.dll...................................................................................................................................................................................................................................f..............................._H..................................................................................@.%.S.y.s.t.e.m.R.o.o.t.%.\.S.y.s.t.e.m.3.2.\.m.s.w.s.o.c.k...d.l.l. .-.6.0.1.0.0...............................................................................................................................................................................................................................................................................................................................................................................................................................................
ET715MSY,Classes\CLSID\{B2215BF3-A946-416A-8854-DD4FB40982B2}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{B2215BF3-A946-416A-8854-DD4FB40982B2}\InProcServer32\,C:\Windows\System32\Windows.Devices.SmartCards.Phone.dll
ET715MSY,Classes\CLSID\{5BB20805-B52F-4F73-8518-FD71C4F4E364}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5BB20805-B52F-4F73-8518-FD71C4F4E364}\InProcServer32\,c:\PROGRA~1\mcafee\msc\mcsubmgr\17_2_1~1\mcsubmgr.dll
ET715MSY,Classes\CLSID\{8A4D840D-AB27-4c8f-AB9C-765CA85C73B7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8A4D840D-AB27-4c8f-AB9C-765CA85C73B7}\InProcServer32\,C:\Windows\System32\shell32.dll
ET715MSY,Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DllNXOptions\,REG_DWORD,main123w.dll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DllNXOptions\main123w.dll,1
ET715MSY,Classes\CLSID\{129D7E40-C10D-11D0-AFB9-00AA00B67A42}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{129D7E40-C10D-11D0-AFB9-00AA00B67A42}\InProcServer32\,C:\Windows\System32\qdv.dll
ET715MSY,Classes\CLSID\{3D85CB81-C520-436f-8C9A-8292041A9BDD}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3D85CB81-C520-436f-8C9A-8292041A9BDD}\InProcServer32\,C:\Windows\System32\SrhInproc.dll
ET715MSY,CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000003\,REG_SZ,LibraryPath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000003\LibraryPath,%SystemRoot%\System32\winrnr.dll
ET715MSY,Classes\CLSID\{28AB0005-E845-4FFA-AA9B-F4665236141C}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{28AB0005-E845-4FFA-AA9B-F4665236141C}\InProcServer32\,C:\Windows\System32\msvidctl.dll
ET715MSY,Classes\CLSID\{22877a6d-37a1-461a-91b0-dbda5aaebc99}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{22877a6d-37a1-461a-91b0-dbda5aaebc99}\InProcServer32\,%SystemRoot%\system32\windows.storage.dll
ET715MSY,Classes\CLSID\{F7B02D8A-65DB-41CB-894D-5BBBF96C1B42}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F7B02D8A-65DB-41CB-894D-5BBBF96C1B42}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
ET715MSY,Classes\CLSID\{CB1DFE3A-EDFF-4d1f-867D-8ADB02926F4B}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CB1DFE3A-EDFF-4d1f-867D-8ADB02926F4B}\InProcServer32\,%SystemRoot%\system32\shell32.dll
ET715MSY,Classes\CLSID\{EF24F689-14F8-4D92-B4AF-D7B1F0E70FD4}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{EF24F689-14F8-4D92-B4AF-D7B1F0E70FD4}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Microsoft\Windows\CurrentVersion\Policies\Explorer\,REG_DWORD,NoActiveDesktop,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoActiveDesktop,1
ET715MSY,Classes\CLSID\{F963C5CF-A659-4A93-9638-CAF3CD277D13}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F963C5CF-A659-4A93-9638-CAF3CD277D13}\InProcServer32\,C:\Windows\System32\qdvd.dll
ET715MSY,Classes\CLSID\{59108A76-472B-4311-A9E0-B6FF399B8C99}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{59108A76-472B-4311-A9E0-B6FF399B8C99}\InProcServer32\,C:\Windows\System32\LocationFramework.dll
ET715MSY,Classes\CLSID\{FD853CE1-7F86-11d0-8252-00C04FD85AB4}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FD853CE1-7F86-11d0-8252-00C04FD85AB4}\InProcServer32\,C:\Windows\System32\inetcomm.dll
ET715MSY,Classes\CLSID\{A09CCA86-27BA-4F39-9053-121FA4DC08FC}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A09CCA86-27BA-4F39-9053-121FA4DC08FC}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
ET715MSY,Classes\CLSID\{41CA099A-B8AF-4fc2-A285-03FAEAA8B109}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{41CA099A-B8AF-4fc2-A285-03FAEAA8B109}\InProcServer32\,%SystemRoot%\system32\shell32.dll
ET715MSY,Classes\CLSID\{7A80E4A8-8005-11D2-BCF8-00C04F72C717}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7A80E4A8-8005-11D2-BCF8-00C04F72C717}\InProcServer32\,%SystemRoot%\system32\mmcshext.dll
ET715MSY,Classes\CLSID\{0010890e-8789-413c-adbc-48f5b511b3af}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0010890e-8789-413c-adbc-48f5b511b3af}\InProcServer32\,%SystemRoot%\system32\shell32.dll
ET715MSY,Classes\CLSID\{03837513-098B-11D8-9414-505054503030}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{03837513-098B-11D8-9414-505054503030}\InProcServer32\,%SystemRoot%\System32\pla.dll
ET715MSY,Classes\CLSID\{E25E57E9-DA9C-4A35-A0D8-CFB5EA6AF7E6}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E25E57E9-DA9C-4A35-A0D8-CFB5EA6AF7E6}\InProcServer32\,%SystemRoot%\system32\AuditNativeSnapIn.dll
ET715MSY,Classes\CLSID\{2C314899-8F99-3041-A49D-2F6AFC0E6296}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2C314899-8F99-3041-A49D-2F6AFC0E6296}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{D8BD090D-3F39-45FD-B29A-7FC62C2E59C3}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D8BD090D-3F39-45FD-B29A-7FC62C2E59C3}\InProcServer32\,C:\Windows\System32\vidcap.ax
ET715MSY,Wow6432Node\Classes\CLSID\{bc47fcfe-98a0-4f27-bb07-698af24f2b38}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{bc47fcfe-98a0-4f27-bb07-698af24f2b38}\InProcServer32\,C:\Windows\SysWOW64\mfh263enc.dll
ET715MSY,Classes\CLSID\{3D112E22-62B2-11D1-9FEF-00600832DB4A}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3D112E22-62B2-11D1-9FEF-00600832DB4A}\InProcServer32\,%SystemRoot%\system32\cic.dll
ET715MSY,Classes\CLSID\{19204EDD-187C-40B7-ADA4-79772BD10FB2}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{19204EDD-187C-40B7-ADA4-79772BD10FB2}\InProcServer32\,%SystemRoot%\System32\Windows.Devices.SmartCards.dll
ET715MSY,Classes\CLSID\{B832674A-F36F-4780-AE4C-1566AAE3A4F4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{B832674A-F36F-4780-AE4C-1566AAE3A4F4}\InProcServer32\,%SystemRoot%\System32\oobe\msoobeplugins.dll
ET715MSY,Wow6432Node\Classes\CLSID\{98D9CA81-452B-4A98-96A3-7D510C7C4F9F}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{98D9CA81-452B-4A98-96A3-7D510C7C4F9F}\InProcServer32\,C:\Windows\SysWOW64\Windows.System.UserDeviceAssociation.dll
ET715MSY,Classes\CLSID\{0DAD2FDD-5FD7-11D3-8F50-00C04F7971E2}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0DAD2FDD-5FD7-11D3-8F50-00C04F7971E2}\InProcServer32\,C:\Windows\System32\MSDvbNP.ax
ET715MSY,Classes\CLSID\{8EAD3A12-B2C1-11d0-83AA-00A0C92C9D5D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8EAD3A12-B2C1-11d0-83AA-00A0C92C9D5D}\InProcServer32\,%SystemRoot%\System32\dmdskmgr.dll
ET715MSY,Wow6432Node\Classes\CLSID\{69F14E67-6183-4854-A16C-74273814F10C}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{69F14E67-6183-4854-A16C-74273814F10C}\InProcServer32\,C:\Windows\SysWOW64\Windows.Devices.SerialCommunication.dll
ET715MSY,Wow6432Node\Classes\CLSID\{1965FEA3-3896-438B-B789-F5981797E7E7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{1965FEA3-3896-438B-B789-F5981797E7E7}\InProcServer32\,C:\Windows\SysWOW64\MapsBtSvcProxy.dll
ET715MSY,Classes\CLSID\{2652B813-2260-4EF3-A311-74A7AC6513D7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2652B813-2260-4EF3-A311-74A7AC6513D7}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
ET715MSY,Classes\CLSID\{182C3813-DF97-40fa-9C4E-B7D3E74F00CA}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{182C3813-DF97-40fa-9C4E-B7D3E74F00CA}\InProcServer32\,C:\Windows\System32\ieframe.dll
ET715MSY,Classes\CLSID\{C6365470-F667-11d1-9067-00C04FD9189D}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C6365470-F667-11d1-9067-00C04FD9189D}\InProcServer32\,C:\Windows\System32\Dxtrans.dll
ET715MSY,Classes\CLSID\{B60D6653-FDE4-4045-B5FD-F47B1BD45CA0}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{B60D6653-FDE4-4045-B5FD-F47B1BD45CA0}\InProcServer32\,C:\Windows\System32\WinRtTracing.dll
ET715MSY,Classes\CLSID\{26671179-2ec2-42bf-93d3-64108589cad5}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{26671179-2ec2-42bf-93d3-64108589cad5}\InProcServer32\,%SystemRoot%\system32\windows.storage.dll
ET715MSY,Classes\CLSID\{3b517f36-1fd1-41a8-afb3-8b016072f218}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3b517f36-1fd1-41a8-afb3-8b016072f218}\InProcServer32\,C:\Windows\System32\MiracastReceiver.dll
ET715MSY,CurrentControlSet\Services\usbhub\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\usbhub\ImagePath,\SystemRoot\System32\drivers\usbhub.sys
ET715MSY,Classes\CLSID\{B02E0336-9E13-4E74-8A0A-7F04A273ADE8}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{B02E0336-9E13-4E74-8A0A-7F04A273ADE8}\InProcServer32\,C:\Windows\System32\Windows.Networking.Connectivity.dll
ET715MSY,Classes\CLSID\{f1bd1079-9f01-4bdc-8036-f09b70095066}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{f1bd1079-9f01-4bdc-8036-f09b70095066}\InProcServer32\,C:\Windows\System32\BitsProxy.dll
ET715MSY,Classes\CLSID\{C5702CD0-9B79-11D3-B654-00C04F79498E}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C5702CD0-9B79-11D3-B654-00C04F79498E}\InProcServer32\,C:\Windows\System32\msvidctl.dll
ET715MSY,Classes\CLSID\{7071EC61-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7071EC61-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32\,%SystemRoot%\system32\connect.dll
ET715MSY,Classes\CLSID\{6004c347-d3f3-472a-8f9e-319b5c583d55}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6004c347-d3f3-472a-8f9e-319b5c583d55}\InProcServer32\,%SystemRoot%\system32\shell32.dll
ET715MSY,Wow6432Node\Classes\CLSID\{093FF999-1EA0-4079-9525-9614C3504B74}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{093FF999-1EA0-4079-9525-9614C3504B74}\InProcServer32\,C:\Windows\SysWOW64\wshom.ocx
ET715MSY,Classes\CLSID\{DBFCA500-8C31-11D0-AA2C-00A0C92749A3}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DBFCA500-8C31-11D0-AA2C-00A0C92749A3}\InProcServer32\,%SystemRoot%\System32\dmdskmgr.dll
ET715MSY,Classes\CLSID\{6BC096BC-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6BC096BC-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32\,%SystemRoot%\system32\iashlpr.dll
ET715MSY,Classes\CLSID\{858CCFAD-107A-4806-ACC4-68C84614EDDE}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{858CCFAD-107A-4806-ACC4-68C84614EDDE}\InProcServer32\,C:\Program Files\Common Files\McAfee\McProxy\mcproxy.dll
ET715MSY,Classes\CLSID\{E05592E4-C0B5-11D0-A439-00A0C9223196}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E05592E4-C0B5-11D0-A439-00A0C9223196}\InProcServer32\,C:\Windows\System32\ksproxy.ax
ET715MSY,Classes\CLSID\{D7F1C02D-48AC-40ED-8996-AF704232C9F6}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D7F1C02D-48AC-40ED-8996-AF704232C9F6}\InProcServer32\,C:\Windows\System32\ContactHarvesterDS.dll
ET715MSY,Classes\CLSID\{823B8267-735C-477E-8151-0FA9ADC8AB3A}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{823B8267-735C-477E-8151-0FA9ADC8AB3A}\InProcServer32\,%SystemRoot%\system32\shell32.dll
ET715MSY,Wow6432Node\Classes\CLSID\{3ccdfa5a-33ef-46d4-89c6-06298e2e539a}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{3ccdfa5a-33ef-46d4-89c6-06298e2e539a}\InProcServer32\,C:\Windows\SysWOW64\AppContracts.dll
ET715MSY,Classes\CLSID\{989D1DC0-B162-11D1-B6EC-D27DDCF9A923}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{989D1DC0-B162-11D1-B6EC-D27DDCF9A923}\InProcServer32\,%SystemRoot%\System32\msxml3.dll
ET715MSY,CurrentControlSet\Services\iphlpsvc\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\iphlpsvc\Parameters\ServiceDll,%SystemRoot%\System32\iphlpsvc.dll
ET715MSY,Classes\CLSID\{DF0B3D60-548F-101B-8E65-08002B2BD119}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DF0B3D60-548F-101B-8E65-08002B2BD119}\InProcServer32\,C:\Windows\System32\oleaut32.dll
ET715MSY,Classes\CLSID\{5DC41691-C6A6-11d1-9D35-006008B0E5CA}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5DC41691-C6A6-11d1-9D35-006008B0E5CA}\InProcServer32\,C:\Windows\System32\catsrvut.dll
ET715MSY,Classes\CLSID\{F885120E-3789-4fd9-865E-DC9B4A6412D2}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F885120E-3789-4fd9-865E-DC9B4A6412D2}\InProcServer32\,%SystemRoot%\system32\appwiz.cpl
ET715MSY,Classes\CLSID\{f8c2ab3b-17bc-41da-9758-339d7dbf2d88}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{f8c2ab3b-17bc-41da-9758-339d7dbf2d88}\InProcServer32\,%SystemRoot%\system32\twext.dll
ET715MSY,Classes\CLSID\{de54af92-ead8-4a7e-88ab-135b6e1a3a23}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{de54af92-ead8-4a7e-88ab-135b6e1a3a23}\InProcServer32\,C:\Windows\System32\Windows.System.Profile.HardwareId.dll
ET715MSY,Classes\CLSID\{E6E73D20-0C8A-11d2-A484-00C04F8EFB69}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E6E73D20-0C8A-11d2-A484-00C04F8EFB69}\InProcServer32\,C:\Windows\System32\Dxtmsft.dll
